Pteropus Pteropus rayneri 661.28
Mungotictis Mungotictis decemlineata 657.03
Leontopithecus Leontopithecus chrysopygus 656.12
Orthogeomys Orthogeomys cavator 650
Sciurus Sciurus oculatus 649.98
Dactylomys Dactylomys dactylinus 649.98
Pseudochirulus Pseudochirulus larvatus 649
Solomys Solomys salamonis 647.67
Sciurus Sciurus arizonensis 646.99
Acerodon Acerodon leucotis 646.6033333333
Acerodon Acerodon humilis 646.6033333333
Uromys Uromys caudimaculatus 644.42
Pseudochirulus Pseudochirulus forbesi 639.16
Protoxerus Protoxerus stangeri 630.43
Echimys Echimys saturnus 626.89
Hydromys Hydromys ziegleri 626.17
Hydromys Hydromys neobritannicus 626.17
Hydromys Hydromys hussoni 626.17
Hydromys Hydromys chrysogaster 626.17
Nycticebus Nycticebus javanicus 626
Xerus Xerus princeps 624.9
Aproteles Aproteles bulmerae 623.91
Sciurus Sciurus aberti 622.95
Tachyoryctes Tachyoryctes macrocephalus 621.88
Echimys Echimys vieirai 618.44
Orthogeomys Orthogeomys heterodus 615
Uromys Uromys neobritannicus 612.49
Pteropus Pteropus alecto 610.13
Echimys Echimys chrysurus 609.99
Leontopithecus Leontopithecus caissara 604.01
Dasyurus Dasyurus albopunctatus 603.48
Rhynchomeles Rhynchomeles prattorum 602.2906
Xerus Xerus erythropus 602.23
Spermophilopsis Spermophilopsis leptodactylus 600
Atelerix Atelerix sclateri 599.998
Spermophilus Spermophilus relictus 599.99
Lepilemur Lepilemur leucopus 599.99
Kannabateomys Kannabateomys amblyonyx 599.99
Spermophilus Spermophilus beecheyi 597.82
Uromys Uromys siebersi 595.2316666667
Uromys Uromys porculus 595.2316666667
Uromys Uromys emmae 595.2316666667
Uromys Uromys boeadii 595.2316666667
Vormela Vormela peregusna 594.13
Leontopithecus Leontopithecus rosalia 592.52
Glyphotes Glyphotes simus 590.0703713272
Congosorex Congosorex verheyeni 590.0703713272
Congosorex Congosorex polli 590.0703713272
Congosorex Congosorex phillipsorum 590.0703713272
Belomys Belomys pearsonii 590.0703713272
Toromys Toromys grandis 584
Bandicota Bandicota indica 583.09
Leopoldamys Leopoldamys siporanus 576
Pteralopex Pteralopex anceps 574.75
Leontopithecus Leontopithecus chrysomelas 572.8
Xerus Xerus inauris 572.6
Poiana Poiana richardsonii 570.08
Poiana Poiana leightoni 570.08
Mustela Mustela nudipes 569.42
Petaurus Petaurus australis 567.15
Cavia Cavia intermedia 566.7175
Spilogale Spilogale putorius 566.49
Mustela Mustela lutreola 566.44
Pteropus Pteropus tonganus 561.51
Callimico Callimico goeldii 558
Saguinus Saguinus mystax 555.87
Lutreolina Lutreolina crassicaudata 554.77
Spermophilus Spermophilus atricapillus 550.99
Herpestes Herpestes ochraceus 549.997
Galidictis Galidictis fasciata 549.99
Solomys Solomys sapientis 546.01
Sciurus Sciurus carolinensis 545.4
Pteropus Pteropus voeltzkowi 542.4
Microperoryctes Microperoryctes longicauda 542.07
Saguinus Saguinus midas 540.56
Mustela Mustela africana 536.98
Rhynchocyon Rhynchocyon chrysopygus 535.2
Hypsiprymnodon Hypsiprymnodon moschatus 534.25
Hylopetes Hylopetes nigripes 534
Mustela Mustela sibirica 530.85
Parahydromys Parahydromys asper 526.66
Pteropus Pteropus caniceps 525.12
Cavia Cavia aperea 524.38
Epixerus Epixerus ebii 520.96
Callistomys Callistomys pictus 518.99
Myrmecobius Myrmecobius fasciatus 511.44
Anisomys Anisomys imitator 510.5
Eoglaucomys Eoglaucomys fimbriatus 510
Saguinus Saguinus labiatus 508.46
Lepilemur Lepilemur dorsalis 503.85
Phyllomys Phyllomys thomasi 502.14
Philander Philander mcilhennyi 500
Herpestes Herpestes sanguineus 500
Spermophilus Spermophilus annulatus 499.99
Orthogeomys Orthogeomys lanius 499.99
Orthogeomys Orthogeomys hispidus 499.99
Orthogeomys Orthogeomys grandis 499.99
Orthogeomys Orthogeomys cuniculus 499.99
Chinchilla Chinchilla chinchilla 499.99
Sciurus Sciurus colliaei 498
Saguinus Saguinus geoffroyi 492.5
Pteropus Pteropus seychellensis 492.2
Pteropus Pteropus dasymallus 491.86
Rattus Rattus palmarum 491
Pteralopex Pteralopex atrata 490.8
Ctenomys Ctenomys peruanus 488.36
Sciurus Sciurus variegatoides 485
Helogale Helogale hirtula 484.63
Sciurus Sciurus pyrrhinus 482
Chinchilla Chinchilla lanigera 480.28
Saguinus Saguinus niger 480
Anomalurus Anomalurus beecrofti 479.07
Pteropus Pteropus niger 474.43
Zygogeomys Zygogeomys trichopus 473.54
Cannomys Cannomys badius 472.07
Callithrix Mico humeralifer 472
Spermophilus Spermophilus columbianus 470.94
Dasyurus Dasyurus hallucatus 470.92
Spalax Spalax microphthalmus 470
Cheirogaleus Cheirogaleus ravus 468
Acerodon Acerodon mackloti 467.93
Philander Philander frenatus 467
Spilogale Spilogale gracilis 466.5
Mustela Mustela lutreolina 466.25
Romerolagus Romerolagus diazi 465.58
Sciurus Sciurus alleni 465.14
Saguinus Saguinus bicolor 465
Ctenomys Ctenomys boliviensis 462.6
Saguinus Saguinus oedipus 462.04
Phaner Phaner parienti 460
Phaner Phaner pallescens 460
Phaner Phaner electromontis 460
Cavia Cavia magna 459.99
Pteropus Pteropus mariannus 458.58
Spermophilus Spermophilus franklinii 457.64
Saguinus Saguinus leucopus 456.68
Pseudochirulus Pseudochirulus caroli 456.02
Sciurus Sciurus aureogaster 455.57
Pteropus Pteropus yapensis 452.5545
Pteropus Pteropus ualanus 452.5545
Pteropus Pteropus tuberculatus 452.5545
Pteropus Pteropus temminckii 452.5545
Pteropus Pteropus speciosus 452.5545
Pteropus Pteropus rufus 452.5545
Pteropus Pteropus rennelli 452.5545
Pteropus Pteropus pselaphon 452.5545
Pteropus Pteropus pelewensis 452.5545
Pteropus Pteropus molossinus 452.5545
Pteropus Pteropus melanotus 452.5545
Pteropus Pteropus loochoensis 452.5545
Pteropus Pteropus keyensis 452.5545
Pteropus Pteropus intermedius 452.5545
Pteropus Pteropus insularis 452.5545
Pteropus Pteropus griseus 452.5545
Pteropus Pteropus faunulus 452.5545
Pteropus Pteropus cognatus 452.5545
Pteropus Pteropus capistratus 452.5545
Pteropus Pteropus aruensis 452.5545
Pteropus Pteropus argentatus 452.5545
Pteralopex Pteralopex taki 452.2333333333
Pteralopex Pteralopex flanneryi 452.2333333333
Saguinus Saguinus nigricollis 450
Galea Galea flavidens 450
Dobsonia Dobsonia moluccensis 447.64
Neotoma Neotoma magister 447
Cheirogaleus Cheirogaleus major 446.02
Isothrix Isothrix negrensis 445
Crateromys Crateromys australis 445
Bullimus Bullimus luzonicus 445
Isothrix Isothrix bistriata 444.99
Phyllomys Phyllomys unicolor 439
Makalata Makalata macrura 439
Orthogeomys Orthogeomys dariensis 437.99
Pteropus Pteropus hypomelanus 435.61
Chrysospalax Chrysospalax trevelyani 434.04
Sciurotamias Sciurotamias forresti 433.51
Sciurotamias Sciurotamias davidianus 433.51
Sciurus Sciurus stramineus 433.3
Petinomys Petinomys lugens 433
Brachylagus Brachylagus idahoensis 431.19
Saguinus Saguinus martinsi 430
Philander Philander olrogi 429.45
Philander Philander mondolfii 429.45
Philander Philander deltae 429.45
Cricetus Cricetus cricetus 428.95
Protoxerus Protoxerus aubinnii 427.94
Desmana Desmana moschata 427.64
Philander Philander opossum 425.81
Isoodon Isoodon auratus 425
Rhynchocyon Rhynchocyon cirnei 424.92
Rhynchocyon Rhynchocyon petersi 423.99
Bullimus Bullimus gamay 420.19
Uromys Uromys rex 419.99
Cratogeomys Cratogeomys merriami 419.99
Sundamys Sundamys infraluteus 418.5
Dactylopsila Dactylopsila trivirgata 413.41
Phaner Phaner furcifer 409.87
Saguinus Saguinus imperator 407.91
Pteropus Pteropus gilliardorum 406.94
Sciurus Sciurus spadiceus 403.32
Ctenomys Ctenomys australis 403.32
Laonastes Laonastes aenigmamus 400
Ctenomys Ctenomys sociabilis 400
Ctenomys Ctenomys sericeus 400
Ctenomys Ctenomys pontifex 400
Ctenomys Ctenomys perrensi 400
Ctenomys Ctenomys colburni 400
Ctenomys Ctenomys brasiliensis 400
Ctenomys Ctenomys azarae 400
Cheirogaleus Cheirogaleus crossleyi 400
Callosciurus Callosciurus prevostii 400
Galea Galea monasteriensis 399.0833333333
Makalata Makalata didelphoides 398.66
Callithrix Mico mauesi 398
Mico Mico melanurus 397.5
Pteropus Pteropus anetianus 397.22
Solomys Solomys salebrosus 397
Geomys Geomys personatus 397
Spermophilus Spermophilus citellus 395.97
Bullimus Bullimus bagobus 395.38
Diplomys Diplomys caniceps 394.49
Saguinus Saguinus fuscicollis 393.99
Heliosciurus Heliosciurus mutabilis 390
Bathyergus Bathyergus janetta 388.69
Galea Galea musteloides 386.64
Callithrix Mico leucippe 386.2
Callithrix Mico emiliae 386.2
Callithrix Callithrix aurita 386.2
Saguinus Saguinus tripartitus 385.05
Mastomys Mastomys huberti 385
Ctenomys Ctenomys steinbachi 384.99
Acerodon Acerodon celebensis 384.84
Dactylomys Dactylomys peruanus 382
Pteropus Pteropus scapulatus 380.35
Rattus Rattus jobiensis 380
Leopoldamys Leopoldamys neilli 378.51
Callithrix Callithrix kuhlii 374.99
Callithrix Callithrix flaviceps 372.97
Hodomys Hodomys alleni 367.59
Pteropus Pteropus macrotis 365.99
Paraxerus Paraxerus palliatus 365.37
Spilogale Spilogale pygmaea 365
Metachirus Metachirus nudicaudatus 363.77
Dologale Dologale dybowskii 361.92
Sundamys Sundamys maxi 361
Petaurus Petaurus gracilis 360.63
Galea Galea spixii 360.61
Leopoldamys Leopoldamys ciliatus 360.12
Thomomys Thomomys bulbivorus 359.9
Dactylonax Dactylonax palpator 359
Berylmys Berylmys bowersi 358.68
Sundasciurus Sundasciurus hippurus 357.79
Macruromys Macruromys major 357.25
Macruromys Macruromys elegans 357.25
Sundamys Sundamys muelleri 356.48
Spermophilus Spermophilus erythrogenys 355
Proechimys Proechimys semispinosus 353.32
Pteropus Pteropus pohlei 352.75
Paraechinus Paraechinus aethiopicus 352.4
Caluromys Caluromys lanatus 350.33
Microperoryctes Microperoryctes murina 350.035
Microperoryctes Microperoryctes aplini 350.035
Sciurocheirus Sciurocheirus gabonensis 350
Saguinus Saguinus melanoleucus 350
Mico Mico argentatus 350
Allactaga Allactaga major 350
Geomys Geomys tropicalis 349.99
Proechimys Proechimys guairae 349.28
Isothrix Isothrix barbarabrownae 347.93
Leopoldamys Leopoldamys sabanus 347.61
Heliosciurus Heliosciurus undulatus 347.33
Myospalax Myospalax aspalax 345.5
Pteropus Pteropus leucopterus 343.81
Mico Mico saterei 343.125
Mico Mico nigriceps 343.125
Mico Mico marcai 343.125
Mico Mico manicorensis 343.125
Mico Mico chrysoleucus 343.125
Mico Mico acariensis 343.125
Nycticebus Nycticebus pygmaeus 342.32
Cheirogaleus Cheirogaleus sibreei 342.156
Cheirogaleus Cheirogaleus minusculus 342.156
Mesechinus Mesechinus dauuricus 342
Callithrix Callithrix geoffroyi 342
Spilogale Spilogale angustifrons 340.997
Callithrix Callithrix penicillata 339.98
Proechimys Proechimys cuvieri 339.85
Thrichomys Thrichomys inermis 339
Hypsignathus Hypsignathus monstrosus 336.97
Pteropus Pteropus ornatus 336.25
Sciurus Sciurus anomalus 335.3
Sciurus Sciurus vulgaris 333
Heliosciurus Heliosciurus rufobrachium 332.88
Mico Mico rondoni 330
Atelerix Atelerix frontalis 329.12
Leporillus Leporillus conditor 328.82
Ctenomys Ctenomys opimus 327.05
Caluromys Caluromys derbianus 326.72
Mirza Mirza zaza 326.5
Mirza Mirza coquereli 326.5
Paruromys Paruromys dominator 325.31
Spermophilus Spermophilus richardsonii 325.1
Callosciurus Callosciurus inornatus 325
Philander Philander andersoni 324.99
Spermophilus Spermophilus elegans 324.45
Callosciurus Callosciurus orestes 323.91
Callosciurus Callosciurus baluensis 323.91
Spermophilus Spermophilus taurensis 323.2732574169
Taeromys Taeromys taerae 323
Taeromys Taeromys punicans 323
Taeromys Taeromys microbullatus 323
Taeromys Taeromys hamatus 323
Taeromys Taeromys celebensis 323
Taeromys Taeromys callitrichus 323
Taeromys Taeromys arcuatus 323
Rattus Rattus stoicus 323
Hemiechinus Hemiechinus auritus 322.04
Galago Sciurocheirus alleni 320
Pteropus Pteropus lylei 319.75
Dactylopsila Dactylopsila megalura 319.2747
Sciurus Sciurus granatensis 318.44
Thrichomys Thrichomys pachyurus 318.265
Xerus Xerus rutilus 316.96
Ctenomys Ctenomys knighti 316
Makalata Makalata rhipidura 315
Hyosciurus Hyosciurus ileile 315
Proechimys Proechimys guyannensis 314.03
Proechimys Proechimys canicollis 312.57
Phyllomys Phyllomys brasiliensis 312.49
Pteropus Pteropus aldabrensis 310.29
Pteropus Pteropus samoensis 309.99
Leopoldamys Leopoldamys edwardsi 308.82
Phyllomys Phyllomys pattoni 308.2566800508
Phyllomys Phyllomys mantiqueirensis 308.2566800508
Phyllomys Phyllomys lundi 308.2566800508
Phyllomys Phyllomys kerri 308.2566800508
Poecilogale Poecilogale albinucha 308.16
Cratogeomys Cratogeomys goldmani 306.5
Spermophilus Spermophilus armatus 306.48
Pteropus Pteropus admiralitatum 306.46
Rattus Rattus feliceus 306
Rattus Rattus xanthurus 303
Dobsonia Dobsonia exoleta 302.03
Urogale Urogale everetti 300.79
Spermophilus Spermophilus brunneus 300
Pseudochirulus Pseudochirulus canescens 300
Pattonomys Pattonomys semivillosus 300
Pattonomys Pattonomys occasius 300
Mustela Mustela itatsi 300
Leopoldamys Leopoldamys milleti 300
Eidolon Eidolon dupreanum 297.58
Thrichomys Thrichomys apereoides 297.53
Pteropus Pteropus mahaganus 297.28
Berylmys Berylmys manipulus 296.84
Berylmys Berylmys mackenziei 296.84
Hyosciurus Hyosciurus heinrichi 296
Callosciurus Callosciurus melanogaster 296
Euoticus Euoticus elegantulus 295.48
Mico Mico intermedius 295
Mesembriomys Mesembriomys macrurus 294.28
Atelerix Atelerix albiventris 293.44
Proechimys Proechimys trinitatus 293.1955
Proechimys Proechimys pattoni 293.1955
Proechimys Proechimys kulinae 293.1955
Proechimys Proechimys gardneri 293.1955
Proechimys Proechimys echinothrix 293.1955
Isothrix Isothrix sinnamariensis 291.73
Pteralopex Pteralopex pulchra 291.15
Heliosciurus Heliosciurus ruwenzorii 291
Callithrix Callithrix jacchus 290.21
Spermophilus Spermophilus xanthoprymnus 289.667
Ctenodactylus Ctenodactylus gundi 288.41
Neotoma Neotoma cinerea 285.89
Cratogeomys Cratogeomys planiceps 285.83
Cratogeomys Cratogeomys perotensis 285.83
Cratogeomys Cratogeomys fulvescens 285.83
Ctenomys Ctenomys emilianus 285.29
Sundasciurus Sundasciurus mindanensis 285
Rhombomys Rhombomys opimus 285
Trinomys Trinomys setosus 284.99
Trinomys Trinomys myosuros 284.99
Trinomys Trinomys albispinus 284.99
Proechimys Proechimys urichi 284.99
Proechimys Proechimys steerei 284.99
Proechimys Proechimys simonsi 284.99
Proechimys Proechimys roberti 284.99
Proechimys Proechimys quadruplicatus 284.99
Proechimys Proechimys poliopus 284.99
Proechimys Proechimys oconnelli 284.99
Proechimys Proechimys mincae 284.99
Proechimys Proechimys magdalenae 284.99
Proechimys Proechimys hoplomyoides 284.99
Proechimys Proechimys goeldii 284.99
Proechimys Proechimys decumanus 284.99
Proechimys Proechimys chrysaeolus 284.99
Proechimys Proechimys brevicauda 284.99
Mustela Mustela erminea 284.5
Callosciurus Callosciurus erythraeus 283.23
Rattus Rattus norvegicus 282.89
Cavia Cavia fulgida 282.5
Diplomys Diplomys labilis 282.17
Nycticebus Nycticebus menagensis 282
Helogale Helogale parvula 281.83
Hoplomys Hoplomys gymnurus 281.42
Tylomys Tylomys tumbalensis 280
Tylomys Tylomys bullaris 280
Ctenomys Ctenomys fulvus 279.88
Petaurus Petaurus abidi 278
Callosciurus Callosciurus finlaysonii 278
Callosciurus Callosciurus albescens 277.7788875487
Euoticus Euoticus pallidus 277.37
Funisciurus Funisciurus carruthersi 276.85
Pteropus Pteropus nitendiensis 275.56
Olallamys Olallamys albicauda 273.5
Spermophilus Spermophilus beldingi 272.53
Cryptomys Cryptomys mechowi 271.54
Ctenomys Ctenomys magellanicus 271.44
Phyllomys Phyllomys medius 269.6334404066
Callosciurus Callosciurus phayrei 269
Abditomys Abditomys latidens 268.09
Heteromys Heteromys australis 267.49
Cratogeomys Cratogeomys castanops 266.83
Neofiber Neofiber alleni 265.38
Echiothrix Echiothrix leucura 265
Echiothrix Echiothrix centrosa 265
Callosciurus Callosciurus caniceps 264.91
Ctenomys Ctenomys yolandae 264.7784159105
Ctenomys Ctenomys viperinus 264.7784159105
Ctenomys Ctenomys tulduco 264.7784159105
Ctenomys Ctenomys sylvanus 264.7784159105
Ctenomys Ctenomys scagliai 264.7784159105
Ctenomys Ctenomys roigi 264.7784159105
Ctenomys Ctenomys pilarensis 264.7784159105
Ctenomys Ctenomys osvaldoreigi 264.7784159105
Ctenomys Ctenomys lami 264.7784159105
Ctenomys Ctenomys juris 264.7784159105
Ctenomys Ctenomys johannis 264.7784159105
Ctenomys Ctenomys fodax 264.7784159105
Ctenomys Ctenomys fochi 264.7784159105
Ctenomys Ctenomys flamarioni 264.7784159105
Ctenomys Ctenomys famosus 264.7784159105
Ctenomys Ctenomys dorbignyi 264.7784159105
Ctenomys Ctenomys coyhaiquensis 264.7784159105
Ctenomys Ctenomys coludo 264.7784159105
Ctenomys Ctenomys budini 264.7784159105
Sciurus Sciurus lis 264.3
Cyclopes Cyclopes didactylus 263.95
Mustela Mustela kathiah 263.74
Thomomys Thomomys townsendii 263.35
Setifer Setifer setosus 263.22
Microcavia Microcavia australis 261.49
Bandicota Bandicota savilei 260.63
Phyllomys Phyllomys dasythrix 260
Ochotona Ochotona roylei 260
Myospalax Myospalax psilurus 259.21
Sundasciurus Sundasciurus juvencus 259
Arctocebus Arctocebus calabarensis 258.01
Caluromysiops Caluromysiops irrupta 257.48
Eospalax Eospalax fontanierii 256.76
Pteropus Pteropus rodricensis 256.17
Pteropus Pteropus lombocensis 256.15
Pseudochirulus Pseudochirulus schlegeli 255.44
Hylopetes Hylopetes alboniger 255.38
Neotoma Neotoma micropus 255.14
Microcavia Microcavia niata 254.67
Eidolon Eidolon helvum 254.61
Loris Loris lydekkerianus 254.06
Rattus Rattus everetti 253.53
Sundasciurus Sundasciurus steerii 252
Sundasciurus Sundasciurus moellendorffi 252
Spermophilus Spermophilus suslicus 252
Dactylopsila Dactylopsila tatei 252
Callosciurus Callosciurus pygerythrus 252
Pteromyscus Pteromyscus pulverulentus 251.3
Atlantoxerus Atlantoxerus getulus 250.57
Abrocoma Abrocoma bennettii 250.5
Paraxerus Paraxerus cooperi 250
Orthogeomys Orthogeomys underwoodi 250
Ochotona Ochotona rutila 250
Ochotona Ochotona rufescens 250
Galago Galago gallarum 250
Funisciurus Funisciurus leucogenys 250
Anomalurus Anomalurus pusillus 250
Sciurus Sciurus deppei 249.5
Loris Loris tardigradus 249.22
Neotoma Neotoma floridana 249.16
Ctenomys Ctenomys tuconax 248.99
Nectomys Nectomys rattus 248.8
Heliosciurus Heliosciurus gambianus 248.36
Podogymnura Podogymnura aureospinula 247
Caluromys Caluromys philander 246.47
Spermophilus Spermophilus ralli 246.4344256822
Spermophilus Spermophilus pallidicauda 246.4344256822
Spermophilus Spermophilus musicus 246.4344256822
Spermophilus Spermophilus major 246.4344256822
Spermophilus Spermophilus brevicauda 246.4344256822
Spermophilus Spermophilus alashanicus 246.4344256822
Prosciurillus Prosciurillus weberi 246.4344256822
Prosciurillus Prosciurillus rosenbergii 246.4344256822
Prosciurillus Prosciurillus murinus 246.4344256822
Prosciurillus Prosciurillus leucomus 246.4344256822
Prosciurillus Prosciurillus abstrusus 246.4344256822
Petinomys Petinomys mindanensis 246.4344256822
Paraxerus Paraxerus vincenti 246.4344256822
Dremomys Dremomys gularis 246.4344256822
Callosciurus Callosciurus quinquestriatus 246.4344256822
Aeretes Aeretes melanopterus 246.4344256822
Madromys Madromys blanfordi 246.0675928505
Paraechinus Paraechinus nudiventris 245.4666666667
Dremomys Dremomys pyrrhomerus 245
Sundasciurus Sundasciurus philippinensis 244
Ctenomys Ctenomys leucodon 243.6
Phyllomys Phyllomys blainvillii 243.3
Funisciurus Funisciurus pyrropus 243.18
Lariscus Lariscus obscurus 241.19
Trinomys Trinomys yonenagae 241.0763333333
Trinomys Trinomys paratus 241.0763333333
Trinomys Trinomys moojeni 241.0763333333
Trinomys Trinomys mirapitanga 241.0763333333
Trinomys Trinomys eliasi 241.0763333333
Dobsonia Dobsonia viridis 240.66
Tylomys Tylomys watsoni 240
Plerotes Plerotes anchietae 239.6283091248
Neopteryx Neopteryx frosti 239.6283091248
Mirimiri Mirimiri acrodonta 239.6283091248
Latidens Latidens salimalii 239.6283091248
Dobsonia Dobsonia pannietensis 239.19
Lundomys Lundomys molitor 238.49
Sciurus Sciurus richmondi 237.51
Ochotona Ochotona nubrica 235
Berylmys Berylmys berdmorei 235
Arctocebus Arctocebus aureus 234.16
Dobsonia Dobsonia anderseni 233.99
Isthmomys Isthmomys flavidus 233.684
Tylomys Tylomys panamensis 233.05
Tylomys Tylomys fulviventer 233.05
Sundasciurus Sundasciurus hoogstraali 233.0261224297
Pteropus Pteropus howensis 232.92
Abrocoma Abrocoma vaccarum 232.625
Ctenomys Ctenomys validus 232.6
Allactaga Allactaga euphratica 232
Perameles Perameles bougainville 230.8
Rhinosciurus Rhinosciurus laticaudatus 230.3
Rattus Rattus mordax 230
Petaurus Petaurus norfolcensis 230
Ctenomys Ctenomys saltarius 230
Mesechinus Mesechinus hughi 229.57
Pteropus Pteropus ocularis 228.76
Petinomys Petinomys hageni 228.3068032103
Neotoma Neotoma phenax 227.49
Tachyoryctes Tachyoryctes splendens 227.13
Hylopetes Hylopetes phayrei 226.99
Dremomys Dremomys lokriah 226.99
Bandicota Bandicota bengalensis 226.99
Dobsonia Dobsonia peronii 226.51
Neotoma Neotoma macrotis 225.74
Ictonyx Ictonyx libyca 225.18
Tamiasciurus Tamiasciurus douglasii 225
Sundasciurus Sundasciurus samarensis 225
Sciurus Sciurus yucatanensis 225
Orthogeomys Orthogeomys cherriei 225
Myospalax Myospalax myospalax 225
Lyncodon Lyncodon patagonicus 225
Dobsonia Dobsonia chapmani 224.3275
Phyllomys Phyllomys nigrispinus 224.3
Rattus Rattus lugens 224
Petromus Petromus typicus 224
Funisciurus Funisciurus anerythrus 223.54
Cryptomys Cryptomys zechi 223.055
Paraxerus Paraxerus cepapi 222.85
Myoictis Myoictis melas 221.77
Rattus Rattus villosissimus 221.76
Ctenomys Ctenomys argentinus 221.3
Trinomys Trinomys iheringi 220.39
Spermophilus Spermophilus saturatus 220
Brachytarsomys Brachytarsomys villosa 219.99
Arvicola Arvicola sapidus 219.99
Dobsonia Dobsonia crenulata 218.21
Rattus Rattus marmosurus 217
Ctenomys Ctenomys tucumanus 217
Galago Galago senegalensis 215.2
Phyllomys Phyllomys lamarum 215.19
Spermophilus Spermophilus washingtoni 215.09
Neotoma Neotoma leucodon 215
Ctenomys Ctenomys maulinus 215
Nesomys Nesomys audeberti 214.04
Amphinectomys Amphinectomys savamis 214
Neotoma Neotoma fuscipes 213.26
Spermophilus Spermophilus mohavensis 213.18
Paraechinus Paraechinus hypomelas 213
Neophascogale Neophascogale lorentzii 212
Ctenomys Ctenomys pearsoni 212
Galago Galago matschiei 211.61
Mustela Mustela felipei 211.3
Spalax Spalax giganteus 211.245
Myoictis Myoictis wavicus 210.885
Myoictis Myoictis leucura 210.885
Pteropus Pteropus fundatus 210.67
Isothrix Isothrix pagurus 210
Mammelomys Mammelomys rattoides 209.49
Ctenomys Ctenomys torquatus 209.49
Callosciurus Callosciurus notatus 209.49
Callosciurus Callosciurus adamsi 208.72
Callosciurus Callosciurus nigrovittatus 208.3
Neotoma Neotoma albigula 208.18
Spermophilus Spermophilus townsendii 207.29
Spermophilus Spermophilus madrensis 207.12
Olallamys Olallamys edax 206.4
Geomys Geomys arenarius 206
Calomyscus Calomyscus grandis 205.995
Proechimys Proechimys longicaudatus 205
Felovia Felovia vae 205
Ochotona Ochotona macrotis 204.75
Holochilus Holochilus chacarius 204
Geomys Geomys texensis 203.751
Geomys Geomys bursarius 203.75
Trinomys Trinomys gratiosus 203.498
Octodon Octodon degus 203.27
Neotoma Neotoma mexicana 203
Maxomys Maxomys hellwaldii 203
Ctenomys Ctenomys bonettoi 202.3
Geomys Geomys pinetis 201.15
Dobsonia Dobsonia emersa 201.06
Petrodromus Petrodromus tetradactylus 201
Clyomys Clyomys laticeps 201
Rattus Rattus leucopus 200.89
Octodon Octodon lunatus 200.55
Dremomys Dremomys rufigenis 200.32
Tamiasciurus Tamiasciurus hudsonicus 200.24
Zenkerella Zenkerella insignis 200
Tupaia Tupaia belangeri 200
Tamiasciurus Tamiasciurus mearnsi 200
Neotoma Neotoma devia 200
Myoictis Myoictis wallacei 200
Meriones Meriones sacramenti 200
Cryptomys Cryptomys ochraceocinereus 200
Cheirogaleus Cheirogaleus adipicaudatus 200
Brachytarsomys Brachytarsomys albicauda 200
Dremomys Dremomys pernyi 198.63
Lariscus Lariscus niobe 198.5333333333
Sigmodon Sigmodon arizonae 198
Neotoma Neotoma palatina 198
Neotoma Neotoma nelsoni 198
Neotoma Neotoma goldmani 198
Neotoma Neotoma angustapalata 198
Mesocricetus Mesocricetus brandti 198
Rattus Rattus annandalei 197.49
Hyladelphys Hyladelphys kalinowskii 196.8175859024
Cryptonanus Cryptonanus unduaviensis 196.8175859024
Cryptonanus Cryptonanus guahybae 196.8175859024
Cryptonanus Cryptonanus chacoensis 196.8175859024
Cryptonanus Cryptonanus agricolai 196.8175859024
Cardiocranius Cardiocranius paradoxus 196.8175859024
Cheirogaleus Cheirogaleus medius 196.76
Maxomys Maxomys pagensis 196
Sundasciurus Sundasciurus rabori 195.9789324946
Sundasciurus Sundasciurus davensis 195.9789324946
Sigmodon Sigmodon fulviventer 195.94
Menetes Menetes berdmorei 195
Rattus Rattus praetor 194.43
Massoutiera Massoutiera mzabi 194
Kadarsanomys Kadarsanomys sodyi 194
Abrocoma Abrocoma cinerea 193.64
Phascogale Phascogale tapoatafa 192.65
Ctenomys Ctenomys porteousi 192.4
Ctenomys Ctenomys latro 192
Hylopetes Hylopetes winstoni 191.99
Hylopetes Hylopetes bartelsi 191.99
Galago Galago moholi 191.96
Mustela Mustela frenata 190.03
Sciurus Sciurus ignitus 190
Ochotona Ochotona pallasi 190
Ochotona Ochotona koslowi 188.6965
Spalax Spalax leucodon 188.67
Georychus Georychus capensis 188.36
Euryzygomatomys Euryzygomatomys spinosus 187.49
Rhynchomys Rhynchomys soricoides 187
Funisciurus Funisciurus duchaillui 186.2877777778
Batomys Batomys salomonseni 185.76
Funisciurus Funisciurus substriatus 185.73
Microcavia Microcavia shiptoni 185
Nectomys Nectomys squamipes 184.98
Pteropus Pteropus pumilus 184.05
Tylomys Tylomys mirae 183.6
Tupaia Tupaia tana 182.33
Neotoma Neotoma bryanti 182
Tylomys Tylomys nudicaudus 181.65
Ochotona Ochotona gloveri 181
Ochotona Ochotona erythrotis 181
Tupaia Tupaia chrysogaster 180.667
Octodon Octodon pacificus 180.46
Mustela Mustela altaica 180.24
Sigmodon Sigmodon planifrons 180
Lariscus Lariscus hosei 180
Dobsonia Dobsonia praedatrix 178.74
Ctenomys Ctenomys mendocinus 178.44
Nesokia Nesokia indica 178.08
Batomys Batomys russatus 177.645
Batomys Batomys dentatus 177.645
Spermophilus Spermophilus mexicanus 177.49
Tokudaia Tokudaia muenninki 177.4
Sciurus Sciurus aestuans 177.34
Spermophilus Spermophilus lateralis 175.1
Conilurus Conilurus penicillatus 175.02
Mesomys Mesomys hispidus 175
Iomys Iomys sipora 175
